,RA_DBTP,DEC_DBTP,ID_B,RA_B,DEC_B,F775W_B,F775W_GALFIT_B,Re_B,nSer_B,Morph_B,ba_B,B_B,sigma_B,r_i_B,e_r_i_B,i_z_B,e_i_z_B,r_z_B,e_r_z_B,nm_col_T,ID_T,RA_T,DEC_T,zmag_T,VRc_T,Rci_T,i_z_T,zph_T,zsp_T,Zspmin_T,zpsmax_T,zconf_T,ID_P,RA_P,DEC_P,zmag_auto_P,zmag_col_P,Ks_col_P,z50_P,z025_z_P,z975_P,zspec_P,lmass_P,density_P,ID_D,RA_D,DEC_D,Z_D,EL_D,TYPE_D,AUTO_R_D,ERR_AUTO_R_D,AP_R_D,ERR_AP_R_D,AUTO_I_D,ERR_AUTO_I_D,AP_I_D,ERR_AP_I_D,AUTO_Z_D,ERR_AUTO_Z_D,AP_Z_D,ERR_AP_Z_D,AUTO_J_D,ERR_AUTO_J_D,AP_J_D,ERR_AP_J_D,AUTO_KS_D,ERR_AUTO_KS_D,AP_KS_D,ERR_AP_KS_D,STEL_MASS_D,U,U_err,NUV,V_P,R_P,i_P,z_P,err_V_P,err_R_P,err_i_P,err_z_P
44,28.21253,-13.9647,10653.0,28.21253,-13.9647,20.98,20.78,1.21,4.0,0.0,0.66,0.549,0.014,1.172,0.017,0.613,0.01,1.785,0.01,,,,,,,,,,,,,,G060248,28.212487,-13.964738,20.462,20.7222,17.5953,0.8466,0.8357,0.8624,0.83969998,11.2143,61.1482,543,28.212533,-13.964702,0.8397,0.0,0.0,22.322,0.012,22.842,0.008,21.151,0.005,21.65,0.003,20.581,0.005,21.025,0.003,20.092,0.04,20.319,0.051,19.267,0.035,19.453,0.043,1.4e+11,24.4902,0.3241,27.278179,-6.7619,23.8803,24.9122,20.4183,0.1129,0.0125,0.0281,0.0042
45,28.17434,-13.96599,3231.0,28.17434,-13.96599,22.23,22.42,0.27,2.08,-2.0,0.67,0.132,0.175,1.314,0.02,0.772,0.026,2.086,0.03,,,,,,,,,,,,,,G059766,28.174328,-13.966032,21.6226,21.6693,18.3184,0.8144,0.8102,0.8255,0.84600002,10.9561,159.837,547,28.17434,-13.965987,0.846,0.0,-2.0,23.648,0.015,23.769,0.013,22.403,0.006,22.517,0.005,21.639,0.005,21.745,0.004,21.296,0.07,21.048,0.071,20.377,0.058,20.143,0.059,82000000000.0,26.8322,1.023,25.98906,-8.7777,26.212,24.3755,21.6177,0.0293,0.08,0.0566,0.0073
46,28.17868,-13.96516,3727.0,28.17868,-13.96516,21.99,21.95,0.41,3.03,-4.0,0.69,0.096,0.146,1.27,0.037,0.713,0.019,1.983,0.018,,,,,,,,,,,,,,G059888,28.17865,-13.965198,21.4144,21.454,18.2497,0.8177,0.8036,0.8379,0.83710003,10.7272,74.2728,548,28.178678,-13.965159,0.8371,0.0,-4.0,23.334,0.012,23.446,0.009,22.146,0.005,22.243,0.004,21.454,0.004,21.55,0.004,21.084,0.064,20.879,0.066,20.292,0.056,20.092,0.057,73000000000.0,25.4004,0.3789,-99.0,-10.3213,25.691,23.2255,21.3959,0.0182,0.0478,0.0106,0.0063
47,28.15092,-13.96337,1898.0,28.15092,-13.96337,21.53,21.63,0.55,4.0,1.0,0.54,0.347,-0.055,1.286,0.021,0.637,0.01,1.923,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,551,28.150916,-13.96337,0.8362,1.0,1.0,22.935,0.017,23.266,0.012,21.689,0.006,22.018,0.004,21.102,0.007,21.398,0.005,20.586,0.051,20.622,0.059,19.711,0.043,19.741,0.049,1.2e+11,25.7132,0.4873,-99.0,-7.9468,26.4817,25.3778,20.9761,0.0522,0.0474,0.0512,0.0056
48,28.16598,-13.96133,2958.0,28.16598,-13.96133,20.68,20.81,0.32,4.0,11.0,0.75,0.234,0.177,0.556,0.025,0.657,0.007,1.213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,557,28.165981,-13.961334,0.8672,2.0,3.0,21.564,0.003,21.65,0.002,20.84,0.002,20.985,0.001,20.227,0.002,20.379,0.001,19.534,0.032,19.384,0.033,18.555,0.025,18.404,0.026,3.4e+11,22.9441,0.1153,24.026914,-8.4494,26.8551,26.1878,19.8908,0.077,0.0716,0.136,0.0026
49,28.17657,-13.96385,3605.0,28.17657,-13.96385,21.94,22.24,0.29,3.28,-4.0,0.71,0.073,0.169,1.31,0.019,0.755,0.028,2.064,0.017,,,,,,,,,,,,,,G060342,28.17657,-13.963884,21.1113,21.4388,18.2118,0.8181,0.8059,0.8325,0.84439999,11.0412,229.809,571,28.176572,-13.963851,0.8444,0.0,-4.0,23.251,0.018,23.632,0.011,22.02,0.007,22.383,0.004,21.286,0.006,21.642,0.004,20.849,0.058,20.938,0.068,20.051,0.051,20.138,0.059,1e+11,26.994,0.8903,-99.0,-8.5086,99.0,28.4584,21.1255,0.043,99.0,0.5071,0.0071
50,28.18124,-13.96508,6632.0,28.18124,-13.96508,24.47,24.73,0.21,0.92,8.0,0.42,0.398,0.113,-0.158,0.087,-0.174,0.106,-0.332,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,0.2973,28.437239,-7.0537,26.644,25.3968,24.7571,0.1832,0.0782,0.0781,0.0779
51,28.18388,-13.96286,6165.0,28.18388,-13.96286,22.34,22.31,0.33,3.27,-5.0,0.84,0.033,0.129,1.226,0.014,0.672,0.009,1.898,0.013,,,,,,,,,,,,,,G060343,28.183866,-13.962892,21.8049,21.8149,18.6512,0.8283,0.81,0.8467,0.83770001,10.7805,56.9713,595,28.183878,-13.962856,0.8377,0.0,-5.0,23.665,0.01,23.719,0.009,22.523,0.004,22.562,0.004,21.891,0.004,21.92,0.004,21.673,0.085,21.373,0.084,20.88,0.073,20.597,0.073,35000000000.0,24.1585,0.2036,25.385249,-8.461,23.7352,24.0533,21.7643,0.0587,0.011,0.0311,0.0078
52,28.1666,-13.96165,2949.0,28.1666,-13.96165,20.92,21.34,0.57,2.9,-5.0,0.75,0.045,0.19,1.313,0.013,0.743,0.007,2.056,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,598,28.166597,-13.961648,0.8315,0.0,-5.0,22.397,0.01,23.043,0.007,21.169,0.004,21.766,0.003,20.451,0.004,21.039,0.002,19.817,0.037,20.248,0.05,19.004,0.032,19.449,0.043,2.7e+11,25.4634,0.4008,25.643832,-5.8429,25.4722,26.0995,20.4961,0.4873,0.0342,0.0666,0.0039
53,28.18075,-13.9288,10377.0,28.18075,-13.9288,22.13,22.07,0.34,2.8,-2.0,0.71,0.13,-0.005,1.141,0.025,0.574,0.015,1.716,0.02,,,,,,,,,,,,,,G066874,28.180744,-13.928789,21.8012,21.7932,18.7886,0.784,0.7618,0.8138,0.82059997,10.4973,46.4943,626,28.180748,-13.928804,0.8206,0.0,-2.0,23.436,0.015,23.428,0.013,22.317,0.007,22.315,0.006,21.784,0.007,21.78,0.006,21.625,0.082,21.251,0.079,20.897,0.073,20.539,0.07,22000000000.0,25.4346,0.5514,-99.0,-9.2343,26.1633,23.1311,21.7991,0.0402,0.0457,0.0096,0.0074
54,28.18744,-13.94317,4003.0,28.18744,-13.94317,22.87,22.78,0.54,1.77,3.0,0.8,0.346,0.112,1.086,0.026,0.5,0.025,1.586,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,648,28.187437,-13.943168,0.8461,0.0,3.0,24.119,0.024,24.219,0.019,23.07,0.011,23.173,0.009,22.574,0.012,22.671,0.01,22.227,0.108,22.002,0.111,21.435,0.095,21.197,0.096,20000000000.0,25.5749,0.5319,26.666018,-8.6903,25.7393,26.3353,22.535,0.0328,0.0321,0.1011,0.0143
55,28.15569,-13.94308,3729.0,28.15569,-13.94308,22.1,23.88,0.24,4.0,8.0,0.2,0.2,0.004,0.933,0.045,0.467,0.042,1.401,0.058,,,,,,,,,,,,,,G064227,28.155804,-13.943072,21.2573,21.3542,18.831,0.866,0.8552,0.8775,0.8671,10.2547,9.16208,650,28.1557887,-13.9431083,0.8671,1.0,8.0,22.468,0.012,22.908,0.008,21.599,0.007,22.044,0.005,21.252,0.008,21.697,0.006,21.02,0.063,21.186,0.077,20.524,0.063,20.711,0.077,37000000000.0,23.4569,0.1979,24.734421,-9.2927,24.7662,25.0597,21.2656,0.0193,0.0206,0.0437,0.0064
56,28.19018,-13.94423,10673.0,28.19018,-13.94423,21.58,21.51,0.83,3.53,-2.0,0.53,0.174,0.183,1.306,0.016,0.718,0.009,2.024,0.008,,,,,,,,,,,,,,G064098,28.19016,-13.944222,21.0257,21.1931,17.9511,0.7953,0.7842,0.8212,0.84570003,11.2197,88.8247,654,28.190181,-13.944225,0.8457,0.0,-2.0,23.002,0.013,23.396,0.009,21.766,0.005,22.134,0.004,21.101,0.005,21.433,0.003,20.576,0.051,20.651,0.06,19.738,0.043,19.762,0.049,1.3e+11,26.0436,0.7272,26.720861,-11.0887,27.7552,23.904,21.0262,0.0095,0.1361,0.0207,0.0058
57,28.15093,-13.94368,3270.0,28.15093,-13.94368,21.49,21.45,0.56,4.0,-2.0,0.52,0.174,0.011,1.299,0.019,0.69,0.01,1.988,0.011,18.0,F1-28,28.1509166667,-13.9437138889,20.9,1.24,1.12,0.71,0.84,0.8323,0.832,0.8326,0.0,G064201,28.150992,-13.943684,20.947,21.0484,17.9944,0.8126,0.8013,0.8242,0.83230001,10.98,30.9048,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0791,0.7825,28.616323,-8.1439,26.3355,26.7041,20.9514,0.0601,0.0803,0.1646,0.0049
58,28.18693,-13.94392,4126.0,28.18693,-13.94392,22.72,22.61,0.19,4.0,-5.0,0.89,0.08,0.118,1.238,0.022,0.655,0.016,1.893,0.022,,,,,,,,,,,,,,G063944,28.186925,-13.943919,22.1741,22.1688,19.4227,0.7994,0.7804,0.8243,0.83020002,10.1943,144.425,663,28.186931,-13.943922,0.8302,0.0,-5.0,24.128,0.015,24.063,0.017,22.899,0.006,22.833,0.007,22.301,0.006,22.222,0.006,22.284,0.111,21.581,0.091,21.583,0.101,20.946,0.085,15000000000.0,,,,99.0,27.3426,25.8595,22.1985,99.0,0.1097,0.1056,0.0098
59,28.19112,-13.94957,4219.0,28.19112,-13.94957,20.45,20.38,1.26,3.86,-5.0,0.78,0.08,0.147,1.266,0.012,0.721,0.007,1.986,0.011,,,,,,,,,,,,,,G063414,28.191094,-13.949567,19.9433,20.2981,17.0444,0.8263,0.8204,0.8299,0.83420002,11.5793,157.382,679,28.19112,-13.949575,0.8342,0.0,-5.0,21.901,0.008,22.625,0.005,20.674,0.003,21.36,0.002,19.971,0.003,20.636,0.002,19.401,0.029,19.861,0.042,18.613,0.026,19.03,0.035,3.9e+11,25.7803,0.4474,-99.0,-11.3079,24.6547,25.6857,19.9281,0.0074,0.0194,0.062,0.0031
60,28.18168,-13.9488,5143.0,28.18168,-13.9488,21.6,21.61,0.66,4.0,-5.0,0.91,0.065,0.15,1.257,0.01,0.724,0.005,1.981,0.007,,,,,,,,,,,,,,G063397,28.181662,-13.948783,20.9667,21.2449,18.1091,0.8363,0.8256,0.8459,0.83389997,10.8112,49.2838,688,28.181676,-13.948804,0.8339,0.0,-5.0,22.944,0.011,23.447,0.007,21.731,0.004,22.208,0.003,21.032,0.004,21.498,0.002,20.505,0.048,20.771,0.063,19.812,0.045,20.028,0.056,1.3e+11,26.3662,0.696,-99.0,99.0,24.1775,26.4024,20.9584,99.0,0.0119,0.1035,0.006
61,28.18755,-13.95095,4680.0,28.18755,-13.95095,20.67,20.7,0.78,4.0,-4.0,0.63,0.043,0.196,1.285,0.008,0.713,0.005,1.998,0.005,,,,,,,,,,,,,,G063086,28.187541,-13.950945,20.0389,20.3615,17.1427,0.8135,0.8061,0.8233,0.83520001,11.5354,125.15,701,28.187553,-13.950947,0.8352,0.0,-4.0,22.05,0.005,22.587,0.003,20.834,0.002,21.324,0.001,20.133,0.002,20.622,0.001,19.612,0.033,19.919,0.043,18.817,0.029,19.081,0.036,3e+11,25.851,0.4701,27.549487,-3.3833,21.5629,25.6895,20.0166,2.3261,0.0026,0.0493,0.0033
62,28.14666,-13.96035,1809.0,28.14666,-13.96035,22.57,22.72,0.45,1.12,3.0,0.5,0.203,-0.014,1.174,0.032,0.442,0.024,1.616,0.033,,,,,,,,,,,,,,G060736,28.14671,-13.960415,22.2306,22.2707,19.7278,0.8125,0.7876,0.8398,0.8348,10.0502,9.22088,805,28.146661,-13.960352,0.8348,0.0,3.0,23.851,0.025,23.926,0.021,22.75,0.011,22.836,0.009,22.354,0.013,22.433,0.011,22.245,0.112,21.972,0.112,21.783,0.115,21.503,0.114,11000000000.0,24.7683,0.277,-99.0,-8.9954,24.3832,21.7477,22.2412,0.0283,0.0216,0.0056,0.0119
63,28.17711,-13.96147,6659.0,28.17711,-13.96147,23.97,23.89,0.37,2.5,3.0,0.82,0.173,0.186,1.233,0.064,0.529,0.03,1.761,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.473,26.1304,22.813,23.5673,0.0105,0.0447,0.013,0.0303
64,28.15887,-13.92697,5037.0,28.15887,-13.92697,21.42,21.4,0.61,2.24,4.0,0.95,0.225,-0.025,0.97,0.013,0.456,0.008,1.426,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,851,28.1588708,-13.9269696,0.836,1.0,4.0,22.597,0.01,22.91,0.006,21.565,0.005,21.916,0.003,21.076,0.005,21.459,0.003,20.658,0.054,20.834,0.066,19.861,0.046,19.987,0.055,89000000000.0,24.4604,0.32,26.84386,-6.288,24.3789,25.2548,21.0335,0.1376,0.0151,0.0634,0.0059
65,28.19529,-13.90882,8134.0,28.19529,-13.90882,23.25,23.46,0.39,0.43,3.0,0.71,0.218,0.052,0.561,0.041,0.283,0.036,0.845,0.049,,,,,,,,,,,,,,G070610,28.195274,-13.908802,23.0769,23.0896,21.6611,0.704,0.6671,0.8225,0.82969999,9.58648,1.29464,868,28.1952877,-13.9088177,0.8297,1.0,3.0,24.104,0.029,24.103,0.024,23.449,0.019,23.46,0.016,23.15,0.025,23.178,0.022,98.986,,98.732,,98.991,,98.752,,,24.7446,0.656,-99.0,-12.6068,26.2585,17.873,23.1034,0.0025,0.0447,0.0004,0.0223
66,28.19477,-13.9092,8158.0,28.19477,-13.9092,24.56,24.66,0.05,3.17,9.0,0.58,0.132,0.058,1.217,0.054,0.674,0.054,1.891,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3002,24.854,99.0,24.0166,0.0072,0.0177,99.0,0.0357
67,28.17383,-13.90896,9517.0,28.17383,-13.90896,21.63,21.63,0.36,4.0,-2.0,0.5,0.132,0.007,1.248,0.021,0.626,0.01,1.875,0.013,,,,,,,,,,,,,,G070770,28.173841,-13.908948,21.1034,21.1657,18.1715,0.8252,0.8128,0.8358,0.83219999,10.8302,34.9371,898,28.173511,-13.909368,0.83,1.0,-1.0,23.511,0.021,23.621,0.016,22.784,0.013,22.876,0.01,22.481,0.017,22.573,0.013,98.986,,98.732,,14.416,0.001,14.894,0.001,,24.005,0.4582,25.089278,-7.8787,25.1054,25.9531,21.0872,0.104,0.0363,0.0832,0.0052
68,28.17062,-13.9097,9757.0,28.17062,-13.9097,21.57,22.07,0.2,4.0,0.0,0.73,0.178,0.037,1.404,0.025,0.657,0.015,2.061,0.02,,,,,,,,,,,,,,G070657,28.170585,-13.909708,21.023,21.1909,17.7599,0.8277,0.7165,0.8395,0.86680001,11.3109,18.5006,895,28.170622,-13.909704,0.8668,0.0,0.0,23.089,0.022,23.495,0.017,21.722,0.008,22.106,0.006,21.116,0.008,21.461,0.006,98.986,,98.732,,98.991,,98.752,,,25.2437,0.8902,25.980421,-10.1732,26.4932,23.3304,21.0279,0.0169,0.0786,0.0159,0.0057
69,28.17351,-13.90937,9503.0,28.17351,-13.90937,22.59,22.87,0.3,1.38,-1.0,0.6,0.173,0.015,0.799,0.034,0.233,0.027,1.032,0.036,,,,,,,,,,,,,,G070770,28.173841,-13.908948,21.1034,21.1657,18.1715,0.8252,0.8128,0.8358,0.83219999,10.8302,34.9371,898,28.173511,-13.909368,0.83,1.0,-1.0,23.511,0.021,23.621,0.016,22.784,0.013,22.876,0.01,22.481,0.017,22.573,0.013,98.986,,98.732,,14.416,0.001,14.894,0.001,,24.005,0.4582,25.089278,-9.5928,22.0704,25.1181,22.32,0.0304,0.003,0.0508,0.0122
70,28.21051,-13.95332,9607.0,28.21051,-13.95332,22.57,22.81,0.17,4.0,-5.0,0.83,0.069,-0.023,1.244,0.033,0.638,0.026,1.882,0.035,4.0,F1-5,28.2104583333,-13.9533583333,21.87,1.15,1.0,0.66,0.85,0.835,0.8344,0.8354,0.0,G062186,28.210472,-13.953317,21.882,22.0569,19.0782,0.8079,0.7268,0.8294,0.83499998,10.3836,12.9614,931,28.210514,-13.953325,0.8349,0.0,-5.0,23.929,0.032,24.012,0.026,22.722,0.013,22.814,0.011,22.096,0.013,22.2,0.011,21.887,0.092,21.663,0.095,21.139,0.082,20.926,0.084,18000000000.0,26.9962,1.2238,26.92017,-5.951,23.9411,26.0873,21.9469,0.5195,0.0117,0.0822,0.0107
71,28.17424,-13.91844,10190.0,28.17424,-13.91844,23.83,24.05,0.2,0.52,0.0,0.58,0.109,0.022,0.583,0.047,0.214,0.045,0.797,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,1006,28.174237,-13.918444,0.8485,1.0,0.0,24.493,0.028,24.458,0.034,24.004,0.021,23.941,0.026,23.849,0.032,23.764,0.038,24.285,0.28,23.656,0.262,24.826,0.625,23.236,0.314,760000000.0,25.0547,0.4304,26.160374,-9.5665,25.9802,26.6204,23.779,0.0172,0.0416,0.0777,0.0335
72,28.19994,-13.92527,8981.0,28.19994,-13.92527,22.47,22.83,0.38,1.01,8.0,0.72,0.261,-0.056,0.914,0.029,0.388,0.018,1.302,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,1099,28.199942,-13.925269,0.823,0.0,8.0,23.624,0.02,23.82,0.013,22.649,0.01,22.88,0.007,22.209,0.012,22.464,0.008,21.899,0.093,21.915,0.107,21.175,0.084,21.215,0.097,23000000000.0,25.2296,0.552,26.036997,-7.4801,26.7917,24.9665,22.2451,0.1386,0.0608,0.0326,0.0123
73,28.15667,-13.92791,5366.0,28.15667,-13.92791,23.67,23.78,0.12,2.34,-1.0,0.44,0.114,0.002,0.38,0.031,0.327,0.029,0.707,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,1131,28.156673,-13.927908,0.8237,1.0,-1.0,24.238,0.014,24.16,0.018,23.829,0.011,23.738,0.015,23.464,0.014,23.373,0.019,24.393,0.302,23.475,0.239,24.444,0.423,23.215,0.289,1700000000.0,24.7156,0.3559,25.078824,-8.0571,25.6586,25.2529,23.4748,0.0511,0.0394,0.0487,0.0234
74,28.1654,-13.93,4762.0,28.1654,-13.93,22.83,22.98,0.2,1.09,-1.0,0.57,0.084,-0.03,0.789,0.109,0.271,0.02,1.06,0.095,,,,,,,,,,,,,,G066564,28.165417,-13.929991,22.7029,22.6823,20.2377,0.8622,0.8519,0.8735,0.86409998,9.69458,10.8996,1146,28.165402,-13.930001,0.8641,1.0,-1.0,23.769,0.011,23.717,0.012,23.004,0.006,22.952,0.007,22.696,0.008,22.623,0.009,22.928,0.149,22.182,0.121,22.606,0.169,22.134,0.165,6000000000.0,24.7343,0.3575,26.090972,-8.3836,26.187,26.3492,22.6846,0.0778,0.0672,0.1245,0.0139
75,28.18171,-13.93134,10456.0,28.18171,-13.93134,22.39,22.43,0.27,3.73,-1.0,0.69,0.101,0.04,1.307,0.029,0.682,0.02,1.989,0.027,,,,,,,,,,,,,,G066488,28.181698,-13.93132,21.7701,21.839,18.846,0.7997,0.7902,0.8089,0.833,10.4395,120.227,1151,28.181705,-13.931336,0.833,0.0,-1.0,23.781,0.022,23.832,0.019,22.559,0.009,22.602,0.008,21.935,0.009,21.976,0.007,21.603,0.081,21.29,0.08,20.912,0.074,20.609,0.073,21000000000.0,,,,-7.5472,25.2959,21.4636,21.7749,0.1153,0.0271,0.0034,0.0086
76,28.15617,-13.93042,5606.0,28.15617,-13.93042,21.15,21.27,0.36,3.05,-5.0,0.75,0.048,0.008,1.241,0.012,0.647,0.016,1.887,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,1172,28.156165,-13.930423,0.8373,0.0,-5.0,22.497,0.007,22.723,0.005,21.324,0.003,21.524,0.002,20.696,0.003,20.898,0.002,20.29,0.045,20.3,0.051,19.571,0.04,19.58,0.046,1.2e+11,25.7997,0.6044,27.189337,-8.7791,24.1525,26.4666,20.6234,0.0475,0.0112,0.1128,0.0041
77,28.18555,-13.93155,10243.0,28.18555,-13.93155,21.72,21.8,0.37,4.0,-5.0,0.84,0.075,0.014,1.236,0.022,0.704,0.011,1.94,0.015,,,,,,,,,,,,,,G066504,28.185541,-13.931546,21.1234,21.2517,18.1691,0.8041,0.8002,0.8099,0.82880002,11.118,102.292,1184,28.18555,-13.931554,0.8288,0.0,-5.0,23.105,0.017,23.342,0.012,21.89,0.007,22.108,0.005,21.246,0.006,21.448,0.005,20.757,0.055,20.74,0.062,19.987,0.048,19.962,0.054,96000000000.0,,,,-7.5451,24.9137,25.181,21.1193,0.0802,0.0413,0.0457,0.0059
78,28.18197,-13.93418,6786.0,28.18197,-13.93418,22.44,22.44,0.24,3.56,-1.0,0.38,0.09,0.089,1.212,0.029,0.639,0.02,1.851,0.028,,,,,,,,,,,,,,G065819,28.181971,-13.93417,21.9582,21.9521,18.8204,0.8248,0.8115,0.8381,0.83990002,10.5306,62.73,1225,28.181973,-13.934176,0.8399,0.0,-1.0,23.773,0.016,23.722,0.018,22.614,0.007,22.57,0.007,22.005,0.007,21.955,0.007,22.039,0.099,21.361,0.083,21.347,0.09,20.714,0.076,18000000000.0,,,,-8.7572,25.6612,25.1917,21.9486,0.0545,0.03,0.076,0.0082
79,28.15028,-13.93483,6612.0,28.15028,-13.93483,21.89,21.89,0.28,4.0,-2.0,0.65,0.069,0.11,1.251,0.023,0.661,0.013,1.911,0.017,,,,,,,,,,,,,,G065896,28.15035,-13.934838,21.1456,21.2981,18.201,0.8157,0.8057,0.8241,0.83099997,10.9127,36.868,1226,28.150282,-13.934832,0.831,0.0,-2.0,23.22,0.015,23.295,0.011,21.997,0.006,22.087,0.004,21.357,0.006,21.458,0.004,21.033,0.064,20.901,0.068,20.323,0.058,20.186,0.061,62000000000.0,26.4407,0.9089,-99.0,-8.6281,23.339,99.0,21.1432,0.0528,0.0099,99.0,0.0058
80,28.15759,-13.93561,5969.0,28.15759,-13.93561,22.67,23.49,0.54,0.7,8.0,0.81,0.23,-0.007,0.54,0.04,0.2,0.187,0.741,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,1238b,28.157593,-13.935613,0.8456,1.0,7.0,26.221,0.032,25.976,0.043,25.736,0.025,25.831,0.044,25.559,0.036,25.756,0.071,25.965,0.712,26.816,4.015,25.223,0.535,24.103,0.437,270000000.0,22.6883,0.138,23.298375,-6.1787,25.3789,25.1269,21.1499,0.2925,0.0271,0.0388,0.0055
81,28.15066,-13.93553,3832.0,28.15066,-13.93553,20.85,20.88,0.51,4.0,-4.0,0.76,0.099,0.11,1.26,0.017,0.652,0.01,1.912,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,1239,28.150659,-13.935531,0.865,0.0,-4.0,22.195,0.009,22.511,0.006,21.009,0.004,21.313,0.002,20.33,0.003,20.637,0.002,19.941,0.038,20.069,0.046,19.184,0.034,19.332,0.041,1.6e+11,25.5765,0.6142,-99.0,-8.7168,26.1939,26.8157,20.2013,0.0277,0.0411,0.1534,0.0035
82,28.15865,-13.94097,6434.0,28.15865,-13.94097,21.06,20.83,1.29,4.0,1.0,0.5,0.347,0.056,1.188,0.031,0.581,0.03,1.769,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,1258,28.158652,-13.940972,0.8394,1.0,1.0,22.145,0.01,22.87,0.006,21.075,0.004,21.711,0.003,20.519,0.004,21.114,0.003,19.977,0.039,20.344,0.052,19.162,0.034,19.489,0.044,2e+11,23.9652,0.2521,24.899566,-9.3136,25.6456,25.5572,20.5797,0.0282,0.0323,0.0556,0.0041
83,28.17677,-13.93832,4472.0,28.17677,-13.93832,21.17,21.21,0.44,4.0,-2.0,0.8,0.108,0.091,1.277,0.02,0.717,0.007,1.994,0.014,,,,,,,,,,,,,,G065329,28.176773,-13.938314,20.4866,20.6902,17.5288,0.8057,0.7958,0.8145,0.8204,10.9668,31.9744,1278,28.176774,-13.938322,0.8215,0.0,-2.0,22.414,0.008,22.839,0.006,21.247,0.004,21.581,0.002,20.611,0.003,20.911,0.002,20.123,0.041,20.207,0.049,19.34,0.036,19.404,0.042,1.6e+11,25.703,0.6809,-99.0,-8.9629,25.6453,25.1483,20.4743,0.0373,0.0491,0.0549,0.0041
84,28.22004,-13.93984,57952.0,28.22004,-13.93984,21.26,21.52,0.74,0.55,6.0,0.72,0.494,0.043,0.753,0.019,0.324,0.01,1.077,0.011,,,,,,,,,,,,,,G064972,28.22002,-13.939841,21.1179,21.2479,18.5112,0.8581,0.8443,0.8689,0.8416,10.3381,4.70313,1290,28.220068,-13.939845,0.8416,1.0,6.0,22.216,0.009,22.719,0.007,21.492,0.006,21.979,0.004,21.196,0.008,21.668,0.006,20.817,0.057,21.07,0.073,20.39,0.06,20.502,0.07,54000000000.0,23.0479,0.1856,24.044238,99.0,25.2693,22.9016,21.14,99.0,0.0417,0.009,0.006
85,28.16051,-13.94247,6417.0,28.16051,-13.94247,21.74,21.86,0.51,4.0,-4.0,0.78,0.068,0.058,1.267,0.042,0.704,0.031,1.971,0.011,,,,,,,,,,,,,,G064667,28.160539,-13.942463,21.1254,21.3837,18.3445,0.8162,0.8073,0.8238,0.83310002,10.6534,24.4457,1338,28.160511,-13.942474,0.8331,0.0,-4.0,23.089,0.018,23.514,0.011,21.855,0.007,22.283,0.004,21.237,0.007,21.608,0.004,20.735,0.056,20.889,0.067,20.074,0.053,20.207,0.062,85000000000.0,,,,-9.2221,24.6104,23.8146,21.0964,0.037,0.0161,0.0159,0.0069
86,28.19591,-13.94279,10256.0,28.19591,-13.94279,23.09,23.07,0.25,4.0,-2.0,0.32,0.032,0.066,1.17,0.026,0.615,0.031,1.785,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.9708,22.9766,23.04,22.63,0.0145,0.006,0.0104,0.0137
87,28.15014,-13.94219,3297.0,28.15014,-13.94219,21.92,21.69,0.82,4.0,-2.0,0.58,0.197,-0.007,1.216,0.021,0.654,0.01,1.869,0.013,,,,,,,,,,,,,,G064366,28.150206,-13.942206,21.4331,21.5043,18.3357,0.7851,0.7645,0.8119,0.83520001,10.73,47.3268,1367,28.150141,-13.942192,0.8352,0.0,-2.0,23.197,0.018,23.508,0.014,22.049,0.008,22.293,0.006,21.419,0.007,21.656,0.006,21.059,0.063,21.01,0.07,20.288,0.056,20.243,0.062,59000000000.0,25.6526,0.5599,27.671302,-8.5715,23.5378,24.0666,21.4426,0.041,0.0093,0.0197,0.0066
